"Family","ID","Sex","oTreatment","Size","Activity","Block","tstart","Lifespan","Censored","timegroup"
"xAK","xAK1","M","A","3.72","Flight","F",16,17,0,10
"xAK","xAK1","M","A","3.72","Flight","F",17,20,0,11
"xAK","xAK1","M","A","3.72","Flight","F",20,21,0,12
"xAK","xAK1","M","A","3.72","Flight","F",21,24,0,13
"xAK","xAK1","M","A","3.72","Flight","F",24,26,0,14
"xAK","xAK1","M","A","3.72","Flight","F",26,27,0,15
"xAK","xAK1","M","A","3.72","Flight","F",27,28,0,16
"xAK","xAK1","M","A","3.72","Flight","F",28,31,0,17
"xAK","xAK1","M","A","3.72","Flight","F",31,36,0,18
"xAK","xAK1","M","A","3.72","Flight","F",36,39,0,19
"xAK","xAK1","M","A","3.72","Flight","F",39,40,0,20
"xAK","xAK1","M","A","3.72","Flight","F",40,43,0,21
"xAK","xAK1","M","A","3.72","Flight","F",43,44,0,22
"xAK","xAK1","M","A","3.72","Flight","F",44,45,0,23
"xAK","xAK1","M","A","3.72","Flight","F",45,46,0,24
"xAK","xAK1","M","A","3.72","Flight","F",46,47,0,25
"xAK","xAK1","M","A","3.72","Flight","F",47,48,0,26
"xAK","xAK1","M","A","3.72","Flight","F",48,49,0,27
"xAK","xAK1","M","A","3.72","Flight","F",49,51,0,28
"xAK","xAK1","M","A","3.72","Flight","F",51,52,0,29
"xAK","xAK1","M","A","3.72","Flight","F",52,53,0,30
"xAK","xAK1","M","A","3.72","Flight","F",53,54,0,31
"xAK","xAK1","M","A","3.72","Flight","F",54,55,0,32
"xAK","xAK1","M","A","3.72","Flight","F",55,56,0,33
"xAK","xAK1","M","A","3.72","Flight","F",56,57,0,34
"xAK","xAK1","M","A","3.72","Flight","F",57,58,0,35
"xAK","xAK1","M","A","3.72","Flight","F",58,59,0,36
"xAK","xAK1","M","A","3.72","Flight","F",59,60,0,37
"xAK","xAK1","M","A","3.72","Flight","F",60,61,0,38
"xAK","xAK1","M","A","3.72","Flight","F",61,62,0,39
"xAK","xAK1","M","A","3.72","Flight","F",62,63,0,40
"xAK","xAK1","M","A","3.72","Flight","F",63,64,0,41
"xAK","xAK1","M","A","3.72","Flight","F",64,65,0,42
"xAK","xAK1","M","A","3.72","Flight","F",65,66,0,43
"xAK","xAK1","M","A","3.72","Flight","F",66,67,0,44
"xAK","xAK1","M","A","3.72","Flight","F",67,68,0,45
"xAK","xAK1","M","A","3.72","Flight","F",68,69,0,46
"xAK","xAK1","M","A","3.72","Flight","F",69,70,0,47
"xAK","xAK1","M","A","3.72","Flight","F",70,71,0,48
"xAK","xAK1","M","A","3.72","Flight","F",71,72,0,49
"xAK","xAK1","M","A","3.72","Flight","F",72,73,0,50
"xAK","xAK1","M","A","3.72","Flight","F",73,74,0,51
"xAK","xAK1","M","A","3.72","Flight","F",74,75,0,52
"xAK","xAK1","M","A","3.72","Flight","F",75,76,0,53
"xAK","xAK1","M","A","3.72","Flight","F",76,77,0,54
"xAK","xAK1","M","A","3.72","Flight","F",77,78,1,55
"xT","xT5","M","B","5.25","Flight","D",0,4,0,1
"xT","xT5","M","B","5.25","Flight","D",4,7,0,2
"xT","xT5","M","B","5.25","Flight","D",7,8,0,3
"xT","xT5","M","B","5.25","Flight","D",8,9,0,4
"xT","xT5","M","B","5.25","Flight","D",9,10,0,5
"xT","xT5","M","B","5.25","Flight","D",10,11,0,6
"xT","xT5","M","B","5.25","Flight","D",11,12,0,7
"xT","xT5","M","B","5.25","Flight","D",12,13,0,8
"xT","xT5","M","B","5.25","Flight","D",13,16,0,9
"xT","xT5","M","B","5.25","Flight","D",16,17,0,10
"xT","xT5","M","B","5.25","Flight","D",17,20,0,11
"xT","xT5","M","B","5.25","Flight","D",20,21,0,12
"xT","xT5","M","B","5.25","Flight","D",21,24,0,13
"xT","xT5","M","B","5.25","Flight","D",24,26,0,14
"xT","xT5","M","B","5.25","Flight","D",26,27,0,15
"xT","xT5","M","B","5.25","Flight","D",27,28,0,16
"xT","xT5","M","B","5.25","Flight","D",28,31,0,17
"xT","xT5","M","B","5.25","Flight","D",31,36,0,18
"xT","xT5","M","B","5.25","Flight","D",36,39,0,19
"xT","xT5","M","B","5.25","Flight","D",39,40,0,20
"xT","xT5","M","B","5.25","Flight","D",40,43,0,21
"xT","xT5","M","B","5.25","Flight","D",43,44,0,22
"xT","xT5","M","B","5.25","Flight","D",44,45,0,23
"xT","xT5","M","B","5.25","Flight","D",45,46,0,24
"xT","xT5","M","B","5.25","Flight","D",46,47,0,25
"xT","xT5","M","B","5.25","Flight","D",47,48,0,26
"xT","xT5","M","B","5.25","Flight","D",48,49,0,27
"xT","xT5","M","B","5.25","Flight","D",49,51,0,28
"xT","xT5","M","B","5.25","Flight","D",51,52,0,29
"xT","xT5","M","B","5.25","Flight","D",52,53,0,30
"xT","xT5","M","B","5.25","Flight","D",53,54,0,31
"xT","xT5","M","B","5.25","Flight","D",54,55,0,32
"xT","xT5","M","B","5.25","Flight","D",55,56,0,33
"xT","xT5","M","B","5.25","Flight","D",56,57,0,34
"xT","xT5","M","B","5.25","Flight","D",57,58,0,35
"xT","xT5","M","B","5.25","Flight","D",58,59,0,36
"xT","xT5","M","B","5.25","Flight","D",59,60,0,37
"xT","xT5","M","B","5.25","Flight","D",60,61,0,38
"xT","xT5","M","B","5.25","Flight","D",61,62,0,39
"xT","xT5","M","B","5.25","Flight","D",62,63,0,40
"xT","xT5","M","B","5.25","Flight","D",63,64,0,41
"xT","xT5","M","B","5.25","Flight","D",64,65,0,42
"xT","xT5","M","B","5.25","Flight","D",65,66,0,43
"xT","xT5","M","B","5.25","Flight","D",66,67,0,44
"xT","xT5","M","B","5.25","Flight","D",67,68,0,45
"xT","xT5","M","B","5.25","Flight","D",68,69,0,46
"xT","xT5","M","B","5.25","Flight","D",69,70,0,47
"xT","xT5","M","B","5.25","Flight","D",70,71,0,48
"xT","xT5","M","B","5.25","Flight","D",71,72,0,49
"xT","xT5","M","B","5.25","Flight","D",72,73,0,50
"xT","xT5","M","B","5.25","Flight","D",73,74,0,51
"xT","xT5","M","B","5.25","Flight","D",74,75,0,52
"xT","xT5","M","B","5.25","Flight","D",75,76,0,53
"xT","xT5","M","B","5.25","Flight","D",76,77,1,54
"xT","xT2","F","B","5.296666667","Flight","D",0,4,0,1
"xT","xT2","F","B","5.296666667","Flight","D",4,7,0,2
"xT","xT2","F","B","5.296666667","Flight","D",7,8,0,3
"xT","xT2","F","B","5.296666667","Flight","D",8,9,0,4
"xT","xT2","F","B","5.296666667","Flight","D",9,10,0,5
"xT","xT2","F","B","5.296666667","Flight","D",10,11,0,6
"xT","xT2","F","B","5.296666667","Flight","D",11,12,0,7
"xT","xT2","F","B","5.296666667","Flight","D",12,13,0,8
"xT","xT2","F","B","5.296666667","Flight","D",13,16,0,9
"xT","xT2","F","B","5.296666667","Flight","D",16,17,0,10
"xT","xT2","F","B","5.296666667","Flight","D",17,20,0,11
"xT","xT2","F","B","5.296666667","Flight","D",20,21,0,12
"xT","xT2","F","B","5.296666667","Flight","D",21,24,0,13
"xT","xT2","F","B","5.296666667","Flight","D",24,26,0,14
"xT","xT2","F","B","5.296666667","Flight","D",26,27,0,15
"xT","xT2","F","B","5.296666667","Flight","D",27,28,0,16
"xT","xT2","F","B","5.296666667","Flight","D",28,31,0,17
"xT","xT2","F","B","5.296666667","Flight","D",31,36,0,18
"xT","xT2","F","B","5.296666667","Flight","D",36,39,0,19
"xT","xT2","F","B","5.296666667","Flight","D",39,40,0,20
"xT","xT2","F","B","5.296666667","Flight","D",40,43,0,21
"xT","xT2","F","B","5.296666667","Flight","D",43,44,0,22
"xT","xT2","F","B","5.296666667","Flight","D",44,45,0,23
"xT","xT2","F","B","5.296666667","Flight","D",45,46,0,24
"xT","xT2","F","B","5.296666667","Flight","D",46,47,0,25
"xT","xT2","F","B","5.296666667","Flight","D",47,48,0,26
"xT","xT2","F","B","5.296666667","Flight","D",48,49,0,27
"xT","xT2","F","B","5.296666667","Flight","D",49,51,0,28
"xT","xT2","F","B","5.296666667","Flight","D",51,52,0,29
"xT","xT2","F","B","5.296666667","Flight","D",52,53,0,30
"xT","xT2","F","B","5.296666667","Flight","D",53,54,0,31
"xT","xT2","F","B","5.296666667","Flight","D",54,55,0,32
"xT","xT2","F","B","5.296666667","Flight","D",55,56,0,33
"xT","xT2","F","B","5.296666667","Flight","D",56,57,0,34
"xT","xT2","F","B","5.296666667","Flight","D",57,58,0,35
"xT","xT2","F","B","5.296666667","Flight","D",58,59,0,36
"xT","xT2","F","B","5.296666667","Flight","D",59,60,0,37
"xT","xT2","F","B","5.296666667","Flight","D",60,61,0,38
"xT","xT2","F","B","5.296666667","Flight","D",61,62,0,39
"xT","xT2","F","B","5.296666667","Flight","D",62,63,0,40
"xT","xT2","F","B","5.296666667","Flight","D",63,64,0,41
"xT","xT2","F","B","5.296666667","Flight","D",64,65,0,42
"xT","xT2","F","B","5.296666667","Flight","D",65,66,0,43
"xT","xT2","F","B","5.296666667","Flight","D",66,67,0,44
"xT","xT2","F","B","5.296666667","Flight","D",67,68,0,45
"xT","xT2","F","B","5.296666667","Flight","D",68,69,0,46
"xT","xT2","F","B","5.296666667","Flight","D",69,70,0,47
"xT","xT2","F","B","5.296666667","Flight","D",70,71,0,48
"xT","xT2","F","B","5.296666667","Flight","D",71,72,0,49
"xT","xT2","F","B","5.296666667","Flight","D",72,73,0,50
"xT","xT2","F","B","5.296666667","Flight","D",73,74,0,51
"xT","xT2","F","B","5.296666667","Flight","D",74,75,0,52
"xT","xT2","F","B","5.296666667","Flight","D",75,76,0,53
"xT","xT2","F","B","5.296666667","Flight","D",76,77,1,54
"xAK","xAK13","M","B","5.243333333","Flight","F",0,4,0,1
"xAK","xAK13","M","B","5.243333333","Flight","F",4,7,0,2
"xAK","xAK13","M","B","5.243333333","Flight","F",7,8,0,3
"xAK","xAK13","M","B","5.243333333","Flight","F",8,9,0,4
"xAK","xAK13","M","B","5.243333333","Flight","F",9,10,0,5
"xAK","xAK13","M","B","5.243333333","Flight","F",10,11,0,6
"xAK","xAK13","M","B","5.243333333","Flight","F",11,12,0,7
"xAK","xAK13","M","B","5.243333333","Flight","F",12,13,0,8
"xAK","xAK13","M","B","5.243333333","Flight","F",13,16,0,9
"xAK","xAK13","M","B","5.243333333","Flight","F",16,17,0,10
"xAK","xAK13","M","B","5.243333333","Flight","F",17,20,0,11
"xAK","xAK13","M","B","5.243333333","Flight","F",20,21,0,12
"xAK","xAK13","M","B","5.243333333","Flight","F",21,24,0,13
"xAK","xAK13","M","B","5.243333333","Flight","F",24,26,0,14
"xAK","xAK13","M","B","5.243333333","Flight","F",26,27,0,15
"xAK","xAK13","M","B","5.243333333","Flight","F",27,28,0,16
"xAK","xAK13","M","B","5.243333333","Flight","F",28,31,0,17
"xAK","xAK13","M","B","5.243333333","Flight","F",31,36,0,18
"xAK","xAK13","M","B","5.243333333","Flight","F",36,39,0,19
"xAK","xAK13","M","B","5.243333333","Flight","F",39,40,0,20
"xAK","xAK13","M","B","5.243333333","Flight","F",40,43,0,21
"xAK","xAK13","M","B","5.243333333","Flight","F",43,44,0,22
"xAK","xAK13","M","B","5.243333333","Flight","F",44,45,0,23
"xAK","xAK13","M","B","5.243333333","Flight","F",45,46,0,24
"xAK","xAK13","M","B","5.243333333","Flight","F",46,47,0,25
"xAK","xAK13","M","B","5.243333333","Flight","F",47,48,0,26
"xAK","xAK13","M","B","5.243333333","Flight","F",48,49,0,27
"xAK","xAK13","M","B","5.243333333","Flight","F",49,51,0,28
"xAK","xAK13","M","B","5.243333333","Flight","F",51,52,0,29
"xAK","xAK13","M","B","5.243333333","Flight","F",52,53,0,30
"xAK","xAK13","M","B","5.243333333","Flight","F",53,54,0,31
"xAK","xAK13","M","B","5.243333333","Flight","F",54,55,0,32
"xAK","xAK13","M","B","5.243333333","Flight","F",55,56,0,33
"xAK","xAK13","M","B","5.243333333","Flight","F",56,57,0,34
"xAK","xAK13","M","B","5.243333333","Flight","F",57,58,0,35
"xAK","xAK13","M","B","5.243333333","Flight","F",58,59,0,36
"xAK","xAK13","M","B","5.243333333","Flight","F",59,60,0,37
"xAK","xAK13","M","B","5.243333333","Flight","F",60,61,0,38
"xAK","xAK13","M","B","5.243333333","Flight","F",61,62,0,39
"xAK","xAK13","M","B","5.243333333","Flight","F",62,63,0,40
"xAK","xAK13","M","B","5.243333333","Flight","F",63,64,0,41
"xAK","xAK13","M","B","5.243333333","Flight","F",64,65,0,42
"xAK","xAK13","M","B","5.243333333","Flight","F",65,66,0,43
"xAK","xAK13","M","B","5.243333333","Flight","F",66,67,0,44
"xAK","xAK13","M","B","5.243333333","Flight","F",67,68,0,45
"xAK","xAK13","M","B","5.243333333","Flight","F",68,69,0,46
"xAK","xAK13","M","B","5.243333333","Flight","F",69,70,0,47
"xAK","xAK13","M","B","5.243333333","Flight","F",70,71,0,48
"xAK","xAK13","M","B","5.243333333","Flight","F",71,72,0,49
"xAK","xAK13","M","B","5.243333333","Flight","F",72,73,0,50
"xAK","xAK13","M","B","5.243333333","Flight","F",73,74,0,51
"xAK","xAK13","M","B","5.243333333","Flight","F",74,75,0,52
"xAK","xAK13","M","B","5.243333333","Flight","F",75,76,1,53
"xN","xN12","M","A","4.423333333","Flight","C",0,4,0,1
"xN","xN12","M","A","4.423333333","Flight","C",4,7,0,2
"xN","xN12","M","A","4.423333333","Flight","C",7,8,0,3
"xN","xN12","M","A","4.423333333","Flight","C",8,9,0,4
"xN","xN12","M","A","4.423333333","Flight","C",9,10,0,5
"xN","xN12","M","A","4.423333333","Flight","C",10,11,0,6
"xN","xN12","M","A","4.423333333","Flight","C",11,12,0,7
"xN","xN12","M","A","4.423333333","Flight","C",12,13,0,8
"xN","xN12","M","A","4.423333333","Flight","C",13,16,0,9
"xN","xN12","M","A","4.423333333","Flight","C",16,17,0,10
"xN","xN12","M","A","4.423333333","Flight","C",17,20,0,11
"xN","xN12","M","A","4.423333333","Flight","C",20,21,0,12
"xN","xN12","M","A","4.423333333","Flight","C",21,24,0,13
"xN","xN12","M","A","4.423333333","Flight","C",24,26,0,14
"xN","xN12","M","A","4.423333333","Flight","C",26,27,0,15
"xN","xN12","M","A","4.423333333","Flight","C",27,28,0,16
"xN","xN12","M","A","4.423333333","Flight","C",28,31,0,17
"xN","xN12","M","A","4.423333333","Flight","C",31,36,0,18
"xN","xN12","M","A","4.423333333","Flight","C",36,39,0,19
"xN","xN12","M","A","4.423333333","Flight","C",39,40,0,20
"xN","xN12","M","A","4.423333333","Flight","C",40,43,0,21
"xN","xN12","M","A","4.423333333","Flight","C",43,44,0,22
"xN","xN12","M","A","4.423333333","Flight","C",44,45,0,23
"xN","xN12","M","A","4.423333333","Flight","C",45,46,0,24
"xN","xN12","M","A","4.423333333","Flight","C",46,47,0,25
"xN","xN12","M","A","4.423333333","Flight","C",47,48,0,26
"xN","xN12","M","A","4.423333333","Flight","C",48,49,0,27
"xN","xN12","M","A","4.423333333","Flight","C",49,51,0,28
"xN","xN12","M","A","4.423333333","Flight","C",51,52,0,29
"xN","xN12","M","A","4.423333333","Flight","C",52,53,0,30
"xN","xN12","M","A","4.423333333","Flight","C",53,54,0,31
"xN","xN12","M","A","4.423333333","Flight","C",54,55,0,32
"xN","xN12","M","A","4.423333333","Flight","C",55,56,0,33
"xN","xN12","M","A","4.423333333","Flight","C",56,57,0,34
"xN","xN12","M","A","4.423333333","Flight","C",57,58,0,35
"xN","xN12","M","A","4.423333333","Flight","C",58,59,0,36
"xN","xN12","M","A","4.423333333","Flight","C",59,60,0,37
"xN","xN12","M","A","4.423333333","Flight","C",60,61,0,38
"xN","xN12","M","A","4.423333333","Flight","C",61,62,0,39
"xN","xN12","M","A","4.423333333","Flight","C",62,63,0,40
"xN","xN12","M","A","4.423333333","Flight","C",63,64,0,41
"xN","xN12","M","A","4.423333333","Flight","C",64,65,0,42
"xN","xN12","M","A","4.423333333","Flight","C",65,66,0,43
"xN","xN12","M","A","4.423333333","Flight","C",66,67,0,44
"xN","xN12","M","A","4.423333333","Flight","C",67,68,0,45
"xN","xN12","M","A","4.423333333","Flight","C",68,69,0,46
"xN","xN12","M","A","4.423333333","Flight","C",69,70,0,47
"xN","xN12","M","A","4.423333333","Flight","C",70,71,0,48
"xN","xN12","M","A","4.423333333","Flight","C",71,72,0,49
"xN","xN12","M","A","4.423333333","Flight","C",72,73,0,50
"xN","xN12","M","A","4.423333333","Flight","C",73,74,0,51
"xN","xN12","M","A","4.423333333","Flight","C",74,75,0,52
"xN","xN12","M","A","4.423333333","Flight","C",75,76,1,53
"xP","xP3","F","B","4.006666667","Flight","C",0,4,0,1
"xP","xP3","F","B","4.006666667","Flight","C",4,7,0,2
"xP","xP3","F","B","4.006666667","Flight","C",7,8,0,3
"xP","xP3","F","B","4.006666667","Flight","C",8,9,0,4
"xP","xP3","F","B","4.006666667","Flight","C",9,10,0,5
"xP","xP3","F","B","4.006666667","Flight","C",10,11,0,6
"xP","xP3","F","B","4.006666667","Flight","C",11,12,0,7
"xP","xP3","F","B","4.006666667","Flight","C",12,13,0,8
"xP","xP3","F","B","4.006666667","Flight","C",13,16,0,9
"xP","xP3","F","B","4.006666667","Flight","C",16,17,0,10
"xP","xP3","F","B","4.006666667","Flight","C",17,20,0,11
"xP","xP3","F","B","4.006666667","Flight","C",20,21,0,12
"xP","xP3","F","B","4.006666667","Flight","C",21,24,0,13
"xP","xP3","F","B","4.006666667","Flight","C",24,26,0,14
"xP","xP3","F","B","4.006666667","Flight","C",26,27,0,15
"xP","xP3","F","B","4.006666667","Flight","C",27,28,0,16
"xP","xP3","F","B","4.006666667","Flight","C",28,31,0,17
"xP","xP3","F","B","4.006666667","Flight","C",31,36,0,18
"xP","xP3","F","B","4.006666667","Flight","C",36,39,0,19
"xP","xP3","F","B","4.006666667","Flight","C",39,40,0,20
"xP","xP3","F","B","4.006666667","Flight","C",40,43,0,21
"xP","xP3","F","B","4.006666667","Flight","C",43,44,0,22
"xP","xP3","F","B","4.006666667","Flight","C",44,45,0,23
"xP","xP3","F","B","4.006666667","Flight","C",45,46,0,24
"xP","xP3","F","B","4.006666667","Flight","C",46,47,0,25
"xP","xP3","F","B","4.006666667","Flight","C",47,48,0,26
"xP","xP3","F","B","4.006666667","Flight","C",48,49,0,27
"xP","xP3","F","B","4.006666667","Flight","C",49,51,0,28
"xP","xP3","F","B","4.006666667","Flight","C",51,52,0,29
"xP","xP3","F","B","4.006666667","Flight","C",52,53,0,30
"xP","xP3","F","B","4.006666667","Flight","C",53,54,0,31
"xP","xP3","F","B","4.006666667","Flight","C",54,55,0,32
"xP","xP3","F","B","4.006666667","Flight","C",55,56,0,33
"xP","xP3","F","B","4.006666667","Flight","C",56,57,0,34
"xP","xP3","F","B","4.006666667","Flight","C",57,58,0,35
"xP","xP3","F","B","4.006666667","Flight","C",58,59,0,36
"xP","xP3","F","B","4.006666667","Flight","C",59,60,0,37
"xP","xP3","F","B","4.006666667","Flight","C",60,61,0,38
"xP","xP3","F","B","4.006666667","Flight","C",61,62,0,39
"xP","xP3","F","B","4.006666667","Flight","C",62,63,0,40
"xP","xP3","F","B","4.006666667","Flight","C",63,64,0,41
"xP","xP3","F","B","4.006666667","Flight","C",64,65,0,42
"xP","xP3","F","B","4.006666667","Flight","C",65,66,0,43
"xP","xP3","F","B","4.006666667","Flight","C",66,67,0,44
"xP","xP3","F","B","4.006666667","Flight","C",67,68,0,45
"xP","xP3","F","B","4.006666667","Flight","C",68,69,0,46
"xP","xP3","F","B","4.006666667","Flight","C",69,70,0,47
"xP","xP3","F","B","4.006666667","Flight","C",70,71,0,48
"xP","xP3","F","B","4.006666667","Flight","C",71,72,0,49
"xP","xP3","F","B","4.006666667","Flight","C",72,73,0,50
"xP","xP3","F","B","4.006666667","Flight","C",73,74,0,51
"xP","xP3","F","B","4.006666667","Flight","C",74,75,0,52
"xP","xP3","F","B","4.006666667","Flight","C",75,76,1,53
"xAX","xAX3","F","A","4.33","Flight","G",0,4,0,1
"xAX","xAX3","F","A","4.33","Flight","G",4,7,0,2
"xAX","xAX3","F","A","4.33","Flight","G",7,8,0,3
"xAX","xAX3","F","A","4.33","Flight","G",8,9,0,4
"xAX","xAX3","F","A","4.33","Flight","G",9,10,0,5
"xAX","xAX3","F","A","4.33","Flight","G",10,11,0,6
"xAX","xAX3","F","A","4.33","Flight","G",11,12,0,7
"xAX","xAX3","F","A","4.33","Flight","G",12,13,0,8
"xAX","xAX3","F","A","4.33","Flight","G",13,16,0,9
"xAX","xAX3","F","A","4.33","Flight","G",16,17,0,10
"xAX","xAX3","F","A","4.33","Flight","G",17,20,0,11
"xAX","xAX3","F","A","4.33","Flight","G",20,21,0,12
"xAX","xAX3","F","A","4.33","Flight","G",21,24,0,13
"xAX","xAX3","F","A","4.33","Flight","G",24,26,0,14
"xAX","xAX3","F","A","4.33","Flight","G",26,27,0,15
"xAX","xAX3","F","A","4.33","Flight","G",27,28,0,16
"xAX","xAX3","F","A","4.33","Flight","G",28,31,0,17
"xAX","xAX3","F","A","4.33","Flight","G",31,36,0,18
"xAX","xAX3","F","A","4.33","Flight","G",36,39,0,19
"xAX","xAX3","F","A","4.33","Flight","G",39,40,0,20
"xAX","xAX3","F","A","4.33","Flight","G",40,43,0,21
"xAX","xAX3","F","A","4.33","Flight","G",43,44,0,22
"xAX","xAX3","F","A","4.33","Flight","G",44,45,0,23
"xAX","xAX3","F","A","4.33","Flight","G",45,46,0,24
"xAX","xAX3","F","A","4.33","Flight","G",46,47,0,25
"xAX","xAX3","F","A","4.33","Flight","G",47,48,0,26
"xAX","xAX3","F","A","4.33","Flight","G",48,49,0,27
"xAX","xAX3","F","A","4.33","Flight","G",49,51,0,28
"xAX","xAX3","F","A","4.33","Flight","G",51,52,0,29
"xAX","xAX3","F","A","4.33","Flight","G",52,53,0,30
"xAX","xAX3","F","A","4.33","Flight","G",53,54,0,31
"xAX","xAX3","F","A","4.33","Flight","G",54,55,0,32
"xAX","xAX3","F","A","4.33","Flight","G",55,56,0,33
"xAX","xAX3","F","A","4.33","Flight","G",56,57,0,34
"xAX","xAX3","F","A","4.33","Flight","G",57,58,0,35
"xAX","xAX3","F","A","4.33","Flight","G",58,59,0,36
"xAX","xAX3","F","A","4.33","Flight","G",59,60,0,37
"xAX","xAX3","F","A","4.33","Flight","G",60,61,0,38
"xAX","xAX3","F","A","4.33","Flight","G",61,62,0,39
"xAX","xAX3","F","A","4.33","Flight","G",62,63,0,40
"xAX","xAX3","F","A","4.33","Flight","G",63,64,0,41
"xAX","xAX3","F","A","4.33","Flight","G",64,65,0,42
"xAX","xAX3","F","A","4.33","Flight","G",65,66,0,43
"xAX","xAX3","F","A","4.33","Flight","G",66,67,0,44
"xAX","xAX3","F","A","4.33","Flight","G",67,68,0,45
"xAX","xAX3","F","A","4.33","Flight","G",68,69,0,46
"xAX","xAX3","F","A","4.33","Flight","G",69,70,0,47
"xAX","xAX3","F","A","4.33","Flight","G",70,71,0,48
"xAX","xAX3","F","A","4.33","Flight","G",71,72,0,49
"xAX","xAX3","F","A","4.33","Flight","G",72,73,0,50
"xAX","xAX3","F","A","4.33","Flight","G",73,74,0,51
"xAX","xAX3","F","A","4.33","Flight","G",74,75,1,52
"xBI","xBI6","F","A","4.56","Flight","G",0,4,0,1
"xBI","xBI6","F","A","4.56","Flight","G",4,7,0,2
"xBI","xBI6","F","A","4.56","Flight","G",7,8,0,3
"xBI","xBI6","F","A","4.56","Flight","G",8,9,0,4
"xBI","xBI6","F","A","4.56","Flight","G",9,10,0,5
"xBI","xBI6","F","A","4.56","Flight","G",10,11,0,6
"xBI","xBI6","F","A","4.56","Flight","G",11,12,0,7
"xBI","xBI6","F","A","4.56","Flight","G",12,13,0,8
"xBI","xBI6","F","A","4.56","Flight","G",13,16,0,9
"xBI","xBI6","F","A","4.56","Flight","G",16,17,0,10
"xBI","xBI6","F","A","4.56","Flight","G",17,20,0,11
"xBI","xBI6","F","A","4.56","Flight","G",20,21,0,12
"xBI","xBI6","F","A","4.56","Flight","G",21,24,0,13
"xBI","xBI6","F","A","4.56","Flight","G",24,26,0,14
"xBI","xBI6","F","A","4.56","Flight","G",26,27,0,15
"xBI","xBI6","F","A","4.56","Flight","G",27,28,0,16
"xBI","xBI6","F","A","4.56","Flight","G",28,31,0,17
"xBI","xBI6","F","A","4.56","Flight","G",31,36,0,18
"xBI","xBI6","F","A","4.56","Flight","G",36,39,0,19
"xBI","xBI6","F","A","4.56","Flight","G",39,40,0,20
"xBI","xBI6","F","A","4.56","Flight","G",40,43,0,21
"xBI","xBI6","F","A","4.56","Flight","G",43,44,0,22
"xBI","xBI6","F","A","4.56","Flight","G",44,45,0,23
"xBI","xBI6","F","A","4.56","Flight","G",45,46,0,24
"xBI","xBI6","F","A","4.56","Flight","G",46,47,0,25
"xBI","xBI6","F","A","4.56","Flight","G",47,48,0,26
"xBI","xBI6","F","A","4.56","Flight","G",48,49,0,27
"xBI","xBI6","F","A","4.56","Flight","G",49,51,0,28
"xBI","xBI6","F","A","4.56","Flight","G",51,52,0,29
"xBI","xBI6","F","A","4.56","Flight","G",52,53,0,30
"xBI","xBI6","F","A","4.56","Flight","G",53,54,0,31
"xBI","xBI6","F","A","4.56","Flight","G",54,55,0,32
"xBI","xBI6","F","A","4.56","Flight","G",55,56,0,33
"xBI","xBI6","F","A","4.56","Flight","G",56,57,0,34
"xBI","xBI6","F","A","4.56","Flight","G",57,58,0,35
"xBI","xBI6","F","A","4.56","Flight","G",58,59,0,36
"xBI","xBI6","F","A","4.56","Flight","G",59,60,0,37
"xBI","xBI6","F","A","4.56","Flight","G",60,61,0,38
"xBI","xBI6","F","A","4.56","Flight","G",61,62,0,39
"xBI","xBI6","F","A","4.56","Flight","G",62,63,0,40
"xBI","xBI6","F","A","4.56","Flight","G",63,64,0,41
"xBI","xBI6","F","A","4.56","Flight","G",64,65,0,42
"xBI","xBI6","F","A","4.56","Flight","G",65,66,0,43
"xBI","xBI6","F","A","4.56","Flight","G",66,67,0,44
"xBI","xBI6","F","A","4.56","Flight","G",67,68,0,45
"xBI","xBI6","F","A","4.56","Flight","G",68,69,0,46
"xBI","xBI6","F","A","4.56","Flight","G",69,70,0,47
"xBI","xBI6","F","A","4.56","Flight","G",70,71,0,48
"xBI","xBI6","F","A","4.56","Flight","G",71,72,0,49
"xBI","xBI6","F","A","4.56","Flight","G",72,73,0,50
"xBI","xBI6","F","A","4.56","Flight","G",73,74,0,51
"xBI","xBI6","F","A","4.56","Flight","G",74,75,1,52
"xAI","xAI4","M","A","4.186666667","Flight","F",0,4,0,1
"xAI","xAI4","M","A","4.186666667","Flight","F",4,7,0,2
"xAI","xAI4","M","A","4.186666667","Flight","F",7,8,0,3
"xAI","xAI4","M","A","4.186666667","Flight","F",8,9,0,4
"xAI","xAI4","M","A","4.186666667","Flight","F",9,10,0,5
"xAI","xAI4","M","A","4.186666667","Flight","F",10,11,0,6
"xAI","xAI4","M","A","4.186666667","Flight","F",11,12,0,7
"xAI","xAI4","M","A","4.186666667","Flight","F",12,13,0,8
"xAI","xAI4","M","A","4.186666667","Flight","F",13,16,0,9
"xAI","xAI4","M","A","4.186666667","Flight","F",16,17,0,10
"xAI","xAI4","M","A","4.186666667","Flight","F",17,20,0,11
"xAI","xAI4","M","A","4.186666667","Flight","F",20,21,0,12
"xAI","xAI4","M","A","4.186666667","Flight","F",21,24,0,13
"xAI","xAI4","M","A","4.186666667","Flight","F",24,26,0,14
"xAI","xAI4","M","A","4.186666667","Flight","F",26,27,0,15
"xAI","xAI4","M","A","4.186666667","Flight","F",27,28,0,16
"xAI","xAI4","M","A","4.186666667","Flight","F",28,31,0,17
